expiry,strike,option_type,bid,ask,open_interest,volume,dte,mid,half_spread,T,F,iv,k,w,weight
35,4380.0,p,19.4,19.79,5879.0,2438.0,35.0,19.595,0.19500000000000028,0.0958904109589041,5007.196821644218,0.3230373361972411,-0.1338275174826924,0.010006463617011858,0.8195003510025646
35,4505.0,p,35.1,35.75,3639.0,2862.0,35.0,35.425,0.3249999999999993,0.0958904109589041,5007.196821644218,0.3231990309459987,-0.10568835081074586,0.010016483496315457,0.9642304160179979
35,4630.0,p,55.81,56.8,19098.0,1664.0,35.0,56.305,0.49499999999999744,0.0958904109589041,5007.196821644218,0.3157882662147203,-0.07831937377290434,0.009562405528113606,1.0500533354012795
35,4755.0,p,88.88,90.39,6048.0,117.0,35.0,89.63499999999999,0.7550000000000026,0.0958904109589041,5007.196821644218,0.31520820571617897,-0.051679545873693486,0.009527308091173848,1.1439029326260162
35,4880.0,p,133.54,135.73,11085.0,709.0,35.0,134.635,1.0949999999999989,0.0958904109589041,5007.196821644218,0.3144481306940966,-0.025731022005991255,0.009481416277795638,1.226918011362487
35,5005.0,p,188.58,191.62,13486.0,3364.0,35.0,190.10000000000002,1.519999999999996,0.0958904109589041,5007.196821644218,0.3101642841746954,-0.00043882910386322077,0.009224838112920661,1.2694186917440655
35,5130.0,c,136.67,138.91,14740.0,3637.0,35.0,137.79,1.1200000000000045,0.0958904109589041,5007.196821644218,0.30902653748260284,0.024229417311631085,0.00915728501478638,1.228364299760322
35,5260.0,c,93.2,94.78,12485.0,4580.0,35.0,93.99000000000001,0.7899999999999991,0.0958904109589041,5007.196821644218,0.30792385606079836,0.049254784878571344,0.009092050793417244,1.1487802159612415
35,5385.0,c,60.88,61.94,3254.0,2778.0,35.0,61.41,0.5299999999999976,0.0958904109589041,5007.196821644218,0.3039743893108802,0.07274106873730489,0.008860315143814492,1.089567866553103
35,5510.0,c,38.72,39.43,9470.0,4043.0,35.0,39.075,0.3550000000000004,0.0958904109589041,5007.196821644218,0.30217321308421574,0.09568838129377606,0.00875562404026674,0.9832616443776709
35,5635.0,c,24.14,24.6,12879.0,1461.0,35.0,24.37,0.23000000000000043,0.0958904109589041,5007.196821644218,0.30202835815331,0.11812090562069251,0.008747231560294362,0.9111360228994156
35,5760.0,c,14.01,14.28,19831.0,4680.0,35.0,14.145,0.1349999999999998,0.0958904109589041,5007.196821644218,0.2991970854711774,0.1400612328367527,0.008584003721659305,0.8909763936959083
35,5885.0,c,7.84,8.0,6326.0,2181.0,35.0,7.92,0.08000000000000007,0.0958904109589041,5007.196821644218,0.2970039628077049,0.161530498841193,0.00845862297896389,0.7954231384052136
49,4010.0,p,6.71,6.87,15061.0,904.0,49.0,6.79,0.08000000000000007,0.13424657534246576,5010.077688742448,0.3288521648503226,-0.22266018039308705,0.014517927589069708,0.6141849874887584
49,4135.0,p,12.22,12.49,1373.0,990.0,49.0,12.355,0.1349999999999998,0.13424657534246576,5010.077688742448,0.3259797222470861,-0.19196409323591024,0.014265414209583788,0.7140976184672109
49,4260.0,p,20.56,20.99,6748.0,4859.0,49.0,20.775,0.21499999999999986,0.13424657534246576,5010.077688742448,0.3210701881861241,-0.16218226143028583,0.013838951291374751,0.7960581028892199
49,4385.0,p,34.36,35.03,18720.0,79.0,49.0,34.695,0.33500000000000085,0.13424657534246576,5010.077688742448,0.31948024658360386,-0.13326179588741843,0.013702229506572317,0.9145001726157044
49,4510.0,p,54.8,55.82,850.0,3391.0,49.0,55.31,0.5100000000000016,0.13424657534246576,5010.077688742448,0.3184806814806805,-0.10515426819697782,0.01361662268313297,1.0027821320927854
49,4635.0,p,80.58,82.0,18586.0,3474.0,49.0,81.28999999999999,0.7100000000000009,0.13424657534246576,5010.077688742448,0.3126800703530519,-0.07781522269374634,0.013125130118913657,1.1176277380985007
49,4760.0,p,117.59,119.59,17354.0,4022.0,49.0,118.59,1.0,0.13424657534246576,5010.077688742448,0.3112308466096879,-0.0512037534682362,0.013003746175856909,1.1990457672955686
49,4885.0,p,165.83,168.55,16606.0,663.0,49.0,167.19,1.3599999999999994,0.13424657534246576,5010.077688742448,0.31115603670391917,-0.025282136216818782,0.01299749556078697,1.288494001374767
49,5010.0,p,222.41,225.99,3078.0,2448.0,49.0,224.2,1.7900000000000063,0.13424657534246576,5010.077688742448,0.30760022857179437,-1.5506614791428636e-05,0.01270212912398243,1.3375338343208805
49,5135.0,c,168.07,170.83,6617.0,4778.0,49.0,169.45,1.3800000000000097,0.13424657534246576,5010.077688742448,0.30653159759405124,0.02462842166895668,0.012614025742067143,1.2854778441226247
49,5260.0,c,122.48,124.54,10233.0,134.0,49.0,123.51,1.0300000000000011,0.13424657534246576,5010.077688742448,0.30325651114732366,0.048679605038053714,0.012345920729066014,1.2259405667855638
49,5385.0,c,87.86,89.4,16895.0,538.0,49.0,88.63,0.7700000000000031,0.13424657534246576,5010.077688742448,0.30214300479140993,0.07216588889678699,0.012255422936643058,1.1295869606487803
49,5510.0,c,61.06,62.17,626.0,4831.0,49.0,61.615,0.5549999999999997,0.13424657534246576,5010.077688742448,0.30025931858076516,0.09511320145325831,0.012103088387218316,1.0508157211449383
49,5635.0,c,40.79,41.57,14897.0,4023.0,49.0,41.18,0.39000000000000057,0.13424657534246576,5010.077688742448,0.29730274999390327,0.1175457257801747,0.011865910500117618,0.950567786902184
49,5760.0,c,26.82,27.36,17016.0,99.0,49.0,27.09,0.2699999999999996,0.13424657534246576,5010.077688742448,0.2957389778609906,0.13948605299623504,0.011741412625443594,0.8582821964722909
49,5885.0,c,17.06,17.41,5385.0,3986.0,49.0,17.235,0.1750000000000007,0.13424657534246576,5010.077688742448,0.2938166742528978,0.16095531900067528,0.01158927031611682,0.8269630410373634
49,6010.0,c,10.66,10.9,15420.0,3034.0,49.0,10.780000000000001,0.1200000000000001,0.13424657534246576,5010.077688742448,0.29264322277927907,0.18197332683555137,0.01149688420847533,0.6880415282428595
70,4135.0,p,24.79,25.34,18505.0,727.0,70.0,25.064999999999998,0.27500000000000036,0.1917808219178082,5014.404490829841,0.32190097408270835,-0.19282734029018753,0.019872374241308912,0.6897569883194099
70,4260.0,p,37.83,38.61,3539.0,1430.0,70.0,38.22,0.39000000000000057,0.1917808219178082,5014.404490829841,0.318431678667409,-0.16304550848456306,0.019446332543907072,0.7974036704788706
70,4390.0,p,56.73,57.85,11035.0,115.0,70.0,57.29,0.5600000000000023,0.1917808219178082,5014.404490829841,0.31497418488259615,-0.1329854416787622,0.01902633315060797,0.8689757749948188
70,4515.0,p,81.62,83.14,16704.0,276.0,70.0,82.38,0.759999999999998,0.1917808219178082,5014.404490829841,0.31246448937949645,-0.10490948189689338,0.01872433972225551,0.9755341333521851
70,4640.0,p,114.46,116.49,16160.0,1974.0,70.0,115.475,1.0150000000000006,0.1917808219178082,5014.404490829841,0.3108990620245315,-0.07760030252767829,0.018537194174633814,1.0746571594996914
70,4765.0,p,154.98,157.6,14852.0,4376.0,70.0,156.29,1.3100000000000023,0.1917808219178082,5014.404490829841,0.3085367223435058,-0.0510171316596767,0.018256557897022335,1.1818051278703434
70,4890.0,p,203.51,206.85,10115.0,915.0,70.0,205.18,1.6700000000000017,0.1917808219178082,5014.404490829841,0.30527856278080656,-0.025122365279061542,0.01787301386998915,1.2533235140064924
70,5015.0,c,264.53,268.79,4947.0,1254.0,70.0,266.65999999999997,2.130000000000024,0.1917808219178082,5014.404490829841,0.30669507442562455,0.0001187526480565949,0.018039262485988375,1.301315556878486
70,5140.0,c,206.83,210.22,6004.0,255.0,70.0,208.525,1.6949999999999932,0.1917808219178082,5014.404490829841,0.30220289188644783,0.02473841070123164,0.01751468808360889,1.256617008542594
70,5265.0,c,159.97,162.67,17924.0,517.0,70.0,161.32,1.3499999999999943,0.1917808219178082,5014.404490829841,0.3000647591640984,0.04876647682009667,0.017267726516313937,1.1855912043293024
70,5390.0,c,121.52,123.65,8379.0,4624.0,70.0,122.58500000000001,1.0650000000000048,0.1917808219178082,5014.404490829841,0.29811613940287207,0.07223071615506357,0.017044181589241328,1.100022393338181
70,5515.0,c,91.04,92.7,16113.0,4514.0,70.0,91.87,0.8299999999999983,0.1917808219178082,5014.404490829841,0.29687461250212716,0.09515698393962352,0.016902513666794988,1.0172257070600184
70,5640.0,c,65.8,67.05,11797.0,3899.0,70.0,66.425,0.625,0.1917808219178082,5014.404490829841,0.29362507537186483,0.1175693967441254,0.01653451490986118,0.9378409037721789
70,5765.0,c,47.23,48.17,14911.0,681.0,70.0,47.7,0.4700000000000024,0.1917808219178082,5014.404490829841,0.29199969954857724,0.13949048495518016,0.01635196634945796,0.8551988756589163
70,5890.0,c,33.38,34.07,19356.0,4289.0,70.0,33.725,0.34499999999999886,0.1917808219178082,5014.404490829841,0.2906861282388336,0.1609413288976531,0.016205177426120144,0.7933992864663597
70,6015.0,c,22.89,23.39,13880.0,3201.0,70.0,23.14,0.25,0.1917808219178082,5014.404490829841,0.2885805012264755,0.1819416806608001,0.01597125862511964,0.7113326954321517
91,4015.0,p,26.1,26.72,9479.0,2681.0,91.0,26.41,0.3099999999999987,0.2493150684931507,5018.733109456096,0.32049652087790015,-0.22314018582034642,0.025609150165562422,0.6169613389617251
91,4140.0,p,38.77,39.63,4445.0,4023.0,91.0,39.2,0.4299999999999997,0.2493150684931507,5018.733109456096,0.31795916564540105,-0.19248174538184845,0.025205262527755293,0.7064472819973565
91,4265.0,p,54.79,55.93,1913.0,1447.0,91.0,55.36,0.5700000000000003,0.2493150684931507,5018.733109456096,0.31343021426400597,-0.16273535227542896,0.024492338160098198,0.801838651965394
91,4390.0,p,77.79,79.32,12150.0,3477.0,91.0,78.555,0.7649999999999935,0.2493150684931507,5018.733109456096,0.31229841358310684,-0.13384830613199147,0.024315773206887117,0.8963328870690862
91,4515.0,p,105.4,107.36,12906.0,484.0,91.0,106.38,0.9799999999999969,0.2493150684931507,5018.733109456096,0.308771656299258,-0.10577234635012264,0.02376968260760172,1.0016416068576977
91,4640.0,p,142.34,144.86,10702.0,4680.0,91.0,143.60000000000002,1.2600000000000051,0.2493150684931507,5018.733109456096,0.3085084664863763,-0.07846316698090755,0.02372917842283172,1.104109954024316
91,4770.0,p,185.46,188.6,3803.0,4006.0,91.0,187.03,1.5699999999999932,0.2493150684931507,5018.733109456096,0.30431355864068727,-0.05083122831882151,0.023088256217816083,1.206334583802825
91,4895.0,p,238.05,241.95,19934.0,3977.0,91.0,240.0,1.9499999999999886,0.2493150684931507,5018.733109456096,0.30374216366305845,-0.02496325723659771,0.02300163419394842,1.2876498938195136
91,5020.0,c,293.58,298.31,2257.0,1274.0,91.0,295.945,2.365000000000009,0.2493150684931507,5018.733109456096,0.29912355401849494,0.00025240048456647555,0.022307440963692186,1.3310803107387466
91,5145.0,c,238.11,242.02,10650.0,3084.0,91.0,240.065,1.9549999999999983,0.2493150684931507,5018.733109456096,0.2974273269999967,0.02484783606694142,0.022055162605531586,1.2817658798112277
91,5270.0,c,191.95,195.19,653.0,2866.0,91.0,193.57,1.6200000000000045,0.2493150684931507,5018.733109456096,0.2972771090916379,0.04885282933419951,0.02203288997994308,1.2136420257596203
91,5395.0,c,150.65,153.29,14691.0,3821.0,91.0,151.97,1.3199999999999932,0.2493150684931507,5018.733109456096,0.2944917689446629,0.07229506549102659,0.021621949533781538,1.1267106520266177
91,5520.0,c,118.14,120.29,5096.0,3001.0,91.0,119.215,1.0750000000000028,0.2493150684931507,5018.733109456096,0.2939311334754994,0.0952003270699326,0.021539702798858782,1.045416651739891
91,5645.0,c,89.83,91.54,15826.0,594.0,91.0,90.685,0.855000000000004,0.2493150684931507,5018.733109456096,0.29107499818348037,0.11759266438255385,0.021123133056558063,0.9562759220909102
91,5770.0,c,67.66,69.0,14711.0,2098.0,91.0,68.33,0.6700000000000017,0.2493150684931507,5018.733109456096,0.2890729347840539,0.13949454730093677,0.020833555363957795,0.8841333479796677
91,5895.0,c,50.56,51.61,14745.0,1674.0,91.0,51.085,0.5249999999999986,0.2493150684931507,5018.733109456096,0.2877885439646429,0.16092700077026287,0.020648833943543332,0.8048458782355147
91,6020.0,c,36.79,37.59,12872.0,1359.0,91.0,37.19,0.40000000000000213,0.2493150684931507,5018.733109456096,0.28551405549670744,0.18190972610165834,0.020323734536005757,0.7348131331198908
133,4150.0,p,66.3,67.77,17619.0,3188.0,133.0,67.035,0.7349999999999994,0.3643835616438356,5027.403097904321,0.31010178592756976,-0.19179523382642788,0.035040259302787084,0.6774269675608026
133,4275.0,p,86.81,88.61,1131.0,3433.0,133.0,87.71000000000001,0.8999999999999986,0.3643835616438356,5027.403097904321,0.3051107561132713,-0.16211946568031124,0.03392140349306744,0.7734765212036456
133,4400.0,p,115.94,118.21,14590.0,4128.0,133.0,117.07499999999999,1.134999999999998,0.3643835616438356,5027.403097904321,0.30486292939605686,-0.1332990271448193,0.03386632044041837,0.866503940379836
133,4525.0,p,147.98,150.72,6650.0,2217.0,133.0,149.35,1.3700000000000045,0.3643835616438356,5027.403097904321,0.3012132455529402,-0.10528599091714533,0.03306030894914868,0.9678392969855043
133,4650.0,p,189.16,192.5,14895.0,3908.0,133.0,190.82999999999998,1.6700000000000017,0.3643835616438356,5027.403097904321,0.30068045491619017,-0.07803634846976981,0.03294345721595819,1.0633942078137353
133,4775.0,p,233.24,237.2,1361.0,4397.0,133.0,235.22,1.9799999999999898,0.3643835616438356,5027.403097904321,0.29666201339127357,-0.05150959413634117,0.032068796096398455,1.1493493191275002
133,4900.0,p,287.15,291.86,1342.0,541.0,133.0,289.505,2.355000000000018,0.3643835616438356,5027.403097904321,0.29549515166100143,-0.02566836295245381,0.03181701961407136,1.2307341367273674
133,5025.0,p,347.61,353.21,13774.0,4486.0,133.0,350.40999999999997,2.799999999999983,0.3643835616438356,5027.403097904321,0.2940582899390786,-0.00047811412389528094,0.031508347830937165,1.275471775194846
133,5155.0,c,292.17,296.97,5295.0,1211.0,133.0,294.57000000000005,2.4000000000000057,0.3643835616438356,5027.403097904321,0.29238238078809076,0.025063549399888377,0.031150223910072633,1.2268415562108554
133,5280.0,c,242.52,246.62,16262.0,999.0,133.0,244.57,2.049999999999997,0.3643835616438356,5027.403097904321,0.2901101161719711,0.04902252964913524,0.03066793417590914,1.159131150257166
133,5405.0,c,199.99,203.49,18234.0,190.0,133.0,201.74,1.75,0.3643835616438356,5027.403097904321,0.2885472026627468,0.07242088302213676,0.03033838883802193,1.0822855691635507
133,5530.0,c,163.38,166.36,16489.0,3033.0,133.0,164.87,1.490000000000009,0.3643835616438356,5027.403097904321,0.2870193368095213,0.0952842474652086,0.030017954138199444,0.9971136720658487
133,5655.0,c,129.65,132.12,6112.0,4248.0,133.0,130.885,1.2349999999999994,0.3643835616438356,5027.403097904321,0.2829245486719769,0.11763654149904895,0.029167555978315517,0.9147023010539439
133,5780.0,c,105.43,107.52,19379.0,4639.0,133.0,106.475,1.0449999999999946,0.3643835616438356,5027.403097904321,0.28341371194917936,0.13950011461525127,0.02926850184128233,0.8454669760793857
133,5905.0,c,83.74,85.48,16486.0,4191.0,133.0,84.61,0.8700000000000045,0.3643835616438356,5027.403097904321,0.2820586998893162,0.1608958815802908,0.02898930316266419,0.7702626101760113
182,4155.0,p,96.71,98.85,15519.0,925.0,182.0,97.78,1.0700000000000003,0.4986301369863014,5037.536875250961,0.3045451151880888,-0.1926048190876719,0.046246811911387894,0.6932147643647354
182,4280.0,p,121.42,123.95,11088.0,3922.0,182.0,122.685,1.2650000000000006,0.4986301369863014,5037.536875250961,0.3001658747979785,-0.16296423780137803,0.04492635215224356,0.7807952756794774
182,4410.0,p,155.03,158.07,9207.0,734.0,182.0,156.55,1.519999999999996,0.4986301369863014,5037.536875250961,0.29864345222675553,-0.13304255793632877,0.044471780557644995,0.8805504866813509
182,4535.0,p,193.71,197.31,8658.0,2894.0,182.0,195.51,1.7999999999999972,0.4986301369863014,5037.536875250961,0.2979129177053974,-0.1050921638279835,0.04425447503974029,0.9793281421644124
182,4660.0,p,236.07,240.25,9132.0,4703.0,182.0,238.16,2.0900000000000034,0.4986301369863014,5037.536875250961,0.295480789359192,-0.07790179925752895,0.043534847211562394,1.0779046972699677
182,4785.0,p,283.63,288.44,13972.0,2026.0,182.0,286.03499999999997,2.405000000000001,0.4986301369863014,5037.536875250961,0.2926754071387787,-0.051431222490165775,0.04271210602131692,1.1742038164825028
182,4910.0,p,340.08,345.67,19481.0,679.0,182.0,342.875,2.795000000000016,0.4986301369863014,5037.536875250961,0.29218483112253735,-0.02564330558865418,0.0425690398573568,1.2492326033043781
182,5040.0,c,398.05,404.47,2321.0,1530.0,182.0,401.26,3.210000000000008,0.4986301369863014,5037.536875250961,0.2883089582975766,0.0004888346881937884,0.04144716188795436,1.2971104741087778
182,5165.0,c,342.45,348.07,8315.0,3176.0,182.0,345.26,2.8100000000000023,0.4986301369863014,5037.536875250961,0.2865392334281809,0.024987855176518494,0.040939893910786125,1.2531849944252844
182,5290.0,c,290.75,295.66,16882.0,1095.0,182.0,293.20500000000004,2.4550000000000125,0.4986301369863014,5037.536875250961,0.2834742979015233,0.04890099847512472,0.04006875977500988,1.1840636385409595
182,5415.0,c,245.87,250.17,18448.0,189.0,182.0,248.01999999999998,2.1499999999999915,0.4986301369863014,5037.536875250961,0.2813454416495299,0.07225563305787051,0.03946919690884483,1.1046680162009193
182,5540.0,c,210.62,214.46,3384.0,1135.0,182.0,212.54000000000002,1.9200000000000017,0.4986301369863014,5037.536875250961,0.28260119236328357,0.09507725336410909,0.03982231499829378,1.0172183559218622
182,5665.0,c,174.28,177.59,11999.0,3512.0,182.0,175.935,1.6550000000000011,0.4986301369863014,5037.536875250961,0.27926360877719236,0.11738964708488617,0.038887248493373855,0.9380884479392662
182,5795.0,c,143.3,146.14,12524.0,1587.0,182.0,144.72,1.4199999999999875,0.4986301369863014,5037.536875250961,0.2773302781451629,0.1400782293966317,0.0383506825699873,0.8622152746538745
182,5920.0,c,118.9,121.37,4340.0,2162.0,182.0,120.135,1.2349999999999994,0.4986301369863014,5037.536875250961,0.2765497978308104,0.16141920150083086,0.03813512850358275,0.7854896802834588
182,6045.0,c,98.77,100.91,19254.0,2568.0,182.0,99.84,1.0700000000000003,0.4986301369863014,5037.536875250961,0.27647044903010004,0.18231423667167262,0.038113247868539,0.72273133197877
273,4170.0,p,148.75,152.05,18104.0,83.0,273.0,150.4,1.6500000000000057,0.7479452054794521,5056.41298757473,0.296953561902046,-0.19274130036705134,0.06595486875036508,0.6768643226471364
273,4300.0,p,178.26,181.97,8596.0,1867.0,273.0,180.115,1.855000000000004,0.7479452054794521,5056.41298757473,0.2916258125432158,-0.16204231347824466,0.06360945964336163,0.7680434256590107
273,4425.0,p,218.35,222.63,13534.0,607.0,273.0,220.49,2.1400000000000006,0.7479452054794521,5056.41298757473,0.2922679655385301,-0.13338705771786857,0.0638899010538317,0.8648167395061845
273,4550.0,p,253.85,258.56,1993.0,4977.0,273.0,256.205,2.355000000000004,0.7479452054794521,5056.41298757473,0.28623139102177175,-0.10553010321490237,0.06127796085837957,0.9642002020810749
273,4675.0,p,304.67,310.06,15526.0,3441.0,273.0,307.365,2.694999999999993,0.7479452054794521,5056.41298757473,0.2875163208130283,-0.07842817343711111,0.06182936515710641,1.0596565446635207
273,4805.0,p,354.38,360.39,18550.0,3208.0,273.0,357.385,3.0049999999999955,0.7479452054794521,5056.41298757473,0.2833801012657259,-0.05100029375550559,0.060063202546824235,1.1522786827314555
273,4930.0,p,412.63,419.4,15252.0,2630.0,273.0,416.015,3.384999999999991,0.7479452054794521,5056.41298757473,0.2828520680714235,-0.025318348123162682,0.059839574872747305,1.2304797559672946
273,5055.0,p,474.7,482.36,8646.0,4183.0,273.0,478.53,3.8300000000000125,0.7479452054794521,5056.41298757473,0.2816606024762046,-0.00027948370532669475,0.0593365088534838,1.271729163257545
273,5185.0,c,419.92,426.81,19181.0,2784.0,273.0,423.365,3.444999999999993,0.7479452054794521,5056.41298757473,0.2806556693634453,0.02511250550372913,0.058913852316754216,1.2303404138257268
273,5310.0,c,368.7,374.93,13193.0,716.0,273.0,371.815,3.115000000000009,0.7479452054794521,5056.41298757473,0.2785199546085158,0.04893449907608615,0.058020626510768246,1.1606774577740302
273,5435.0,c,319.64,325.24,6907.0,409.0,273.0,322.44,2.8000000000000114,0.7479452054794521,5056.41298757473,0.27495102354033296,0.07220218439541143,0.05654321051897082,1.0803279229693237
273,5560.0,c,279.19,284.27,9854.0,2351.0,273.0,281.73,2.539999999999992,0.7479452054794521,5056.41298757473,0.27390608952576595,0.09494077208472966,0.05611424938369331,1.0022419953895265
273,5690.0,c,238.53,243.06,5259.0,4536.0,273.0,240.79500000000002,2.2650000000000006,0.7479452054794521,5056.41298757473,0.2709384210128689,0.11805291196047822,0.05490488339396828,0.9207301313000508
273,5815.0,c,204.47,208.53,4254.0,1467.0,273.0,206.5,2.030000000000001,0.7479452054794521,5056.41298757473,0.2686615369821651,0.13978344979286642,0.05398595303243304,0.8429889370756752
